id,value,clue,response,link,round,category,comment,date,game_comments,player1_name,player1_bio,player2_name,player2_bio,player3_name,player3_bio
clue_DJ_3_3,1200,Let me butt in with this Latin term for the large muscle that starts at the pelvic girdle's crest & extends the thigh,gluteus maximus,NA,DJ,DON'T SKIP LEG DAY!,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_4_3,1200,"Rick Rossovich plays the handsome oaf for whom Steve Martin writes exquisite letters in this ""Cyrano""-inspired movie",Roxanne,NA,DJ,RICK'S ROLE,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_5_3,NA,"The Vatican Apostolic (formerly ""Secret"") archives hold a 200' scroll recording the 14th century trial of these knights",the Knights Templar,NA,DJ,LET'S GO TO THE ARCHIVES,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_6_3,1200,In Greek mythology the Oceanids are sea types of these,nymphs,NA,DJ,Y IS THE ONLY VOWEL,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_1_4,1600,In 1840 the Unicorn became this British line's first ship to set sail; its later ships included the Queen Mary & QE2,the Cunard Line,NA,DJ,UNICORNS,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_2_4,1600,"Back when it was known as the Hellespont, this strait was where the mythic lovers Hero & Leander perished",the Dardanelles,NA,DJ,BODIES OF WATER,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_3_4,1600,Vastus lateralis & vastus intermedius are 2 of the 4 parts of this muscle; did we mention it has 4 parts? 'Cause that's important,the quadriceps,NA,DJ,DON'T SKIP LEG DAY!,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_4_4,1600,"In 2016 Ricky Gervais was back as this ""Office"" character in ""Life on the Road""",David Brent,NA,DJ,RICK'S ROLE,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_5_4,1600,"The National Library of Israel has an archive on this unjustly accused French officer, including his marriage contract",Dreyfus,NA,DJ,LET'S GO TO THE ARCHIVES,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_6_4,1600,It's a 5-letter word for a secret rendezvous between lovers,a tryst,NA,DJ,Y IS THE ONLY VOWEL,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_1_5,2000,"Seen here is a detail from a 6-panel tapestry, a national treasure of France, known by this 5-word title in English","""The Lady and the Unicorn""",http://www.j-archive.com/media/2021-01-14_DJ_24a.jpg,DJ,UNICORNS,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_2_5,2000,Sugar Loaf Mountain overlooks this bay of the Atlantic Ocean,Guanabara Bay,NA,DJ,BODIES OF WATER,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_3_5,2000,"Carrying luggage upstairs in 2018, Royals catcher Salvador Perez tore his MCL, short for this",the medial collateral ligament,NA,DJ,DON'T SKIP LEG DAY!,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
NA,NA,NA,NA,NA,NA,NA,NA,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_5_5,2000,"The Vassiliev Notebooks of information from Soviet archives show that yes, this NYC-born man executed in 1953 was an atom spy",Rosenberg,NA,DJ,LET'S GO TO THE ARCHIVES,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_DJ_6_5,2000,"From Greek for ""to carve"", it's a picture or symbol that can represent a word in ancient writing systems",glyph,NA,DJ,Y IS THE ONLY VOWEL,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
NA,NA,This 1969 book was first printed in Japan because no U.S. company would then make a book with so many holes in the pages,The Very Hungry Caterpillar,NA,FJ,CHILDREN'S BOOKS,,2021-01-14,,Liz Fitting,a teacher originally from New York,Brett Moore,a freelance sportswriter from Hollywood,Lucy Ricketts,an illustrator originally from Atlanta
clue_J_1_1,100,"Anglo-Saxons called this animal a ""coppe"", & its web was known as a ""copweb""",the spider,NA,J,WORD ORIGINS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_2_1,100,Kathy Whitworth is the 1st woman to have earned over $1 million in this sport,golf,NA,J,WOMEN IN SPORTS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_4_1,100,"The breed the British generally call the ""Alsatian"" we generally call this",the German Shepherd,NA,J,PETS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_5_1,100,"Famed for its universities, this Boston suburb is named for an English university town",Cambridge,NA,J,SUBURBS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_6_1,100,Guinness says a viper at the Philadelphia Zoo committed suicide by doing this to itself,biting itself,NA,J,SUDDEN DEATH,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_1_2,200,"Name of this shoulder ornament derives from ""epaule"", French for ""shoulder""",an epaulet,NA,J,WORD ORIGINS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_2_2,200,1st woman athlete ever to earn $1 million was this Norwegian skater turned movie star,Sonja Henie,NA,J,WOMEN IN SPORTS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_4_2,200,"To impoverish his enemies, the king of Siam gave them elephants of this color, not allowed to work",white,NA,J,PETS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_1_3,300,"From Arabic verb ""gharafa"", meaning ""to draw water"", comes this word for a glass bottle",a carafe,NA,J,WORD ORIGINS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_2_3,300,"In 1980, Rachel McLish became this sport's 1st Miss Olympia",bodybuilding,NA,J,WOMEN IN SPORTS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_1_4,400,"The Latin verb ""colorare"", to color, inspired this term for a musically colorful soprano",coloratura,NA,J,WORD ORIGINS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_2_4,400,"Celebrity Register calls her ""The Pixie from the West Virginia Hills""",Mary Lou Retton,NA,J,WOMEN IN SPORTS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_1_5,500,"This word for someone with ESP comes from the Greek for soul, ""psukhe""",psychic,NA,J,WORD ORIGINS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_2_5,500,"Unable to walk at age 7, she went on to win 3 gold medals in track in 1960 Olympics",Wilma Rudolph,NA,J,WOMEN IN SPORTS,,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
NA,NA,NA,NA,NA,NA,NA,NA,1987-09-10,First segment only.,Stephanie Chastain,a homemaker from Phoenix,Ted Cooperstein,a lawyer originally from Potomac,Brenda Berstler,a literacy teacher from Pittsburgh
clue_J_1_1,200,"In this trilogy Frodo Baggins forms a fellowship with 3 other hobbits, an elf, a dwarf, a wizard & 2 men",Lord of the Rings,NA,J,IT'S A LONG STORY,,2021-01-15,Last game with CBS Television Distribution banner.,Gautham Nagesh,a journalist originally from Jackson,Jennifer Linde,an associate professor from Minneapolis,Lucy Ricketts,an illustrator originally from Atlanta
clue_J_2_1,200,"From this actress to Andy Warhol: ""I'm so proud I finally have your 'Liz' and thank you for signing it so sweetly to me""",Liz Taylor,NA,J,TAKE NOTE,,2021-01-15,Last game with CBS Television Distribution banner.,Gautham Nagesh,a journalist originally from Jackson,Jennifer Linde,an associate professor from Minneapolis,Lucy Ricketts,an illustrator originally from Atlanta
clue_J_3_1,200,A bear abode,a den,NA,J,"3-LETTER ""D"" WORDS",,2021-01-15,Last game with CBS Television Distribution banner.,Gautham Nagesh,a journalist originally from Jackson,Jennifer Linde,an associate professor from Minneapolis,Lucy Ricketts,an illustrator originally from Atlanta
clue_J_4_1,200,An insecure psychiatrist moves back to Seattle & lives with his dad,Frasier,NA,J,THE NAME IS THE TV TITLE,(Ken: You'll have to name the TV series.),2021-01-15,Last game with CBS Television Distribution banner.,Gautham Nagesh,a journalist originally from Jackson,Jennifer Linde,an associate professor from Minneapolis,Lucy Ricketts,an illustrator originally from Atlanta
clue_J_5_1,200,"Taking no chances, Pharaoh Nectanebo I fortified all 7 mouths of this river, around 380 B.C.",the Nile,NA,J,FORTIFY YOURSELF,,2021-01-15,Last game with CBS Television Distribution banner.,Gautham Nagesh,a journalist originally from Jackson,Jennifer Linde,an associate professor from Minneapolis,Lucy Ricketts,an illustrator originally from Atlanta
clue_J_6_1,200,"Though made in a manner closer to brewing, this Japanese drink is known as rice wine",sake,NA,J,ALL KINDS OF WINE,,2021-01-15,Last game with CBS Television Distribution banner.,Gautham Nagesh,a journalist originally from Jackson,Jennifer Linde,an associate professor from Minneapolis,Lucy Ricketts,an illustrator originally from Atlanta
